date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:00:05	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Jul%202018%2016:30:05%20GMT	http://jacqueline-html.themerex.net/js/vendor/images/tribe-theme/tribe-theme-tooltips@2x.png	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/js/vendor/images/tribe-theme/tribe-theme-tooltips@2x.png	(from http://jacqueline-html.themerex.net/js/vendor/tribe/tribe-events-theme.min.css)
22:00:06	15599/15599	---M--	200	added ('OK')	image/jpeg	etag:%2259c9144e-3cef%22	http://jacqueline-html.themerex.net/images/image-19-370x370.jpg	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/images/image-19-370x370.jpg	(from http://jacqueline-html.themerex.net/)
22:00:06	0/-1	---M--	502	error ('')			http://jacqueline-html.themerex.net/img/icon_faanimation.png	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/img/icon_faanimation.html	(from http://jacqueline-html.themerex.net/css/admin_icon.min.css)
22:00:06	8692/8692	---MCZ	200	added ('OK')	text/css	etag:W/%2259c91459-21f4%22	http://jacqueline-html.themerex.net/js/vendor/prettyPhoto/prettyPhoto.css	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/js/vendor/prettyPhoto/prettyPhoto.css	(from http://jacqueline-html.themerex.net/single-product.html)
22:00:06	21679/21679	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c91459-54af%22	http://jacqueline-html.themerex.net/js/vendor/prettyPhoto/jquery.prettyPhoto.min.js	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/js/vendor/prettyPhoto/jquery.prettyPhoto.min.js	(from http://jacqueline-html.themerex.net/single-product.html)
22:00:07	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Jul%202018%2016:30:07%20GMT	http://jacqueline-html.themerex.net/js/vendor/fonts/star.eot	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/js/vendor/fonts/star.eot	(from http://jacqueline-html.themerex.net/js/vendor/prettyPhoto/prettyPhoto.css)
22:00:07	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Jul%202018%2016:30:07%20GMT	http://jacqueline-html.themerex.net/js/vendor/fonts/star.eot?	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/js/vendor/fonts/stard41d.eot	(from http://jacqueline-html.themerex.net/js/vendor/prettyPhoto/prettyPhoto.css)
22:00:07	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Jul%202018%2016:30:08%20GMT	http://jacqueline-html.themerex.net/js/vendor/fonts/star.woff	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/js/vendor/fonts/star.woff	(from http://jacqueline-html.themerex.net/js/vendor/prettyPhoto/prettyPhoto.css)
22:00:08	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Jul%202018%2016:30:08%20GMT	http://jacqueline-html.themerex.net/js/vendor/fonts/star.ttf	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/js/vendor/fonts/star.ttf	(from http://jacqueline-html.themerex.net/js/vendor/prettyPhoto/prettyPhoto.css)
22:00:09	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Jul%202018%2016:30:09%20GMT	http://jacqueline-html.themerex.net/js/vendor/fonts/star.svg	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/js/vendor/fonts/star.svg	(from http://jacqueline-html.themerex.net/js/vendor/prettyPhoto/prettyPhoto.css)
22:00:09	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Jul%202018%2016:30:09%20GMT	http://jacqueline-html.themerex.net/js/vendor/fonts/WooCommerce.eot	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/js/vendor/fonts/WooCommerce.eot	(from http://jacqueline-html.themerex.net/js/vendor/prettyPhoto/prettyPhoto.css)
22:00:10	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Jul%202018%2016:30:10%20GMT	http://jacqueline-html.themerex.net/js/vendor/fonts/WooCommerce.eot?	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/js/vendor/fonts/WooCommerced41d.eot	(from http://jacqueline-html.themerex.net/js/vendor/prettyPhoto/prettyPhoto.css)
22:00:10	545/545	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2259c91450-221%22	http://jacqueline-html.themerex.net/images/loader.svg	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/images/loader.svg	(from http://jacqueline-html.themerex.net/js/vendor/prettyPhoto/prettyPhoto.css)
22:00:11	110891/110891	---M--	200	added ('OK')	image/jpeg	etag:%2259c9144d-1b12b%22	http://jacqueline-html.themerex.net/images/huile_pr_cieuse_-_beaut_stars_2015_-_zoom_fiche.jpg	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/images/huile_pr_cieuse_-_beaut_stars_2015_-_zoom_fiche.jpg	(from http://jacqueline-html.themerex.net/)
22:00:11	0/-1	---M--	502	error ('')			http://jacqueline-html.themerex.net/img/icon_faanimation.png	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/img/icon_faanimation.html	(from http://jacqueline-html.themerex.net/css/admin_icon.min.css)
22:00:11	17335/17335	---M--	200	added ('OK')	image/jpeg	etag:%2259c9144b-43b7%22	http://jacqueline-html.themerex.net/images/3-3-370x365.jpg	C:/My%20Web%20Sites/spa/jacqueline-html.themerex.net/images/3-3-370x365.jpg	(from http://jacqueline-html.themerex.net/home-2.html)
